Проблемы возникли вследствие резкой качки, при которой силовые приводы не успевали придавать орудиям нужное положение.	1	Machine	0	WikiMatrix
У телефона лежала записная книжка.	1	Expert	0	Seliverstova
Поэтому очень важно не боятся ошибаться, рисковать, экспериментировать, пробовать, добиваться, не сидеть, сложа руки.	0	Natural	Morphology	CoRST
К счастью, все мы люди разные, разного мнения, характера, все реагируем по разному на происходящие вокруг изменения.	0	Natural	Lexis|Syntax	CoRST
Одному из героев романа, ищущим смысл жизни, открывается путь к внутренней свободе.	0	Expert	Syntax	USE8
Сравнительный запах только что отпечатанных денег.	0	Expert	Lexis	USE5
Я воспринимаю его как своего врага.	1	Expert	0	Seliverstova
Я уже сказал вам все, что вам нужно знать об этом.	1	Machine	0	Tatoeba
В своём романе «Герой нашего времени» М.Ю. Лермонтов раскрыл индивидуализм Печорина и рассматривает не только его психологию, но и мировоззренческие основы его жизни.	0	Expert	Syntax	USE8
У нас в институте занятия по английскому языку.	0	Expert	Semantics	Seliverstova
У меня есть серые глаза.	0	Expert	Semantics	Seliverstova
Холли сумеет сбежать и решает ограбить свою семью, чтобы она могла собрать деньги, чтобы купить больше наркотиков.	0	Machine	Syntax	WikiMatrix
Следующий довод опроверг его утверждение.	1	Expert	0	Paducheva1996
Она попросила меня выяснить причины конфликта, самому не вмешиваясь в него.	1	Expert	0	Testelets
Он умер и никогда не вернулся на вокзал, где его друг ждал.	0	Machine	Syntax	YandexCorpus
Иван подозревает, что его обманывают.	1	Expert	0	Paducheva2004
Ее голос стал горькой ноткой.	0	Expert	Semantics	Seliverstova
Российские туристы неоднократно пришли с визитами.	0	Machine	Morphology	WikiMatrix
В то время как случилось несчастье с Никанором Ивановичем, в кабинете Римского находились двое.	1	Expert	0	Paducheva1996
Он думает, что все знает об этом.	1	Expert	0	Testelets
Война – геноцид человечества, любовь и сострадание – его спасение.	0	Natural	Syntax	CoRST
И однажды он не выдержал, сбрил успевшую отрасти до бородки щетину.	1	Expert	0	USE5
После окончания начала закрытия у него до 1908 года.	0	Machine	Hallucination	WikiMatrix
Альфред любит современную музыку.	1	Expert	0	Paducheva2013
Подразделения полка, наступающие по долине, стремятся выйти в тыл противнику, обороняющему высоты, поражая его фланговым огнем своей артиллерии, минометов и пулеметов.	1	Expert	0	Testelets
Лоси в нашем лесу не водятся.	1	Expert	0	Paducheva2004
Неужели ты до сих пор оскорбляешься?	0	Expert	Semantics	Paducheva2004
Пойду и возьму зарплату.	0	Expert	Semantics	Seliverstova
Его не пришлет ответ.	0	Expert	Syntax	Testelets
Я сделал ей подарок.	1	Expert	0	Seliverstova
Сецил связывает ее возраст с уверенностью и более сильной идентичностью, чем когда-либо прежде.	0	Machine	Syntax	WikiMatrix
Ангелина Селиванова впервые блестяще дебютировала в составе сборной области в январе 2017 года и получила право выступить на всероссийском конкурсе студенческих спортивных команд в Казани.	0	Expert	Lexis	USE6
Здесь построили два комбината.	1	Expert	0	Paducheva1996
Тебе надо быть неприступной.	1	Expert	0	Lutikova
Тот день, как они расстались, был сорок пять лет назад.	0	Expert	Syntax	Rusgram
Выехать нам не удалось, потому что начался проливной ливень.	0	Expert	Lexis	USE6
Я не знаю, куда он пошел.	1	Expert	0	Paducheva1996
Плацента способна пропускать к плоду антитела матери, тем самым обеспечивая иммунологическую защиту.	0	Machine	Lexis	WikiMatrix
Коля считает, что защита состоится, скорее всего, в октябре.	1	Expert	0	Paducheva1996
Петербург состоит из двух коротких прямолинейных дорог.	1	Machine	0	WikiMatrix
Я стал бояться, как бы он нечаянно не нажал собачку.	1	Expert	0	Paducheva2013
Эти студенты — сами специалисты в эскимосском языке.	1	Expert	0	Testelets
Ты еще за это поплатишься!	1	Expert	0	Paducheva1996
Иногда ты играешь с ней в одной сцене и не понимаешь, что она делает, пока не посмотришь отснятый материал.	1	Expert	0	Rusgram
Врачи высказались за возвращение к религиозной морали.	1	Machine	0	WikiMatrix
Кто-нибудь из вас мог бы пойти туда.	1	Expert	0	Seliverstova
Все были довольны большой молодцом.	0	Expert	Syntax	Rusgram
Моя дочь связалась с негодяем.	1	Expert	0	Paducheva2004
В два часа меня уже не будет в институте.	1	Expert	0	Paducheva2004
А. И. Куприн не хотел смириться с пошлыми, практическими взглядами на любовь и брак и пишет рассказ «Гранатовый браслет» о настоящей любви.	0	Expert	Syntax	USE8
Вообще-то он в комнате, но сейчас он вышел.	0	Expert	Semantics	Seliverstova
"Анатолий Куйвашев стал солистом группы ""Самоцвет""."	1	Machine	0	WikiMatrix
Ефрем управлял одновременно и Ростовской епархией после смерти в тысячу девяностом году епископа Исайи.	0	Expert	Morphology	USE7
Быть отцом, напротив, трудно Согласившись с этой позицией, могу сказать лишь одно, что стоит что-то изменить.	0	Natural	Syntax	CoRST
Мы с сестрой вымыли все посуды, убрали их в буфет и стали ждать маму.	0	Natural	Morphology	Tseitlin
Я выбрал кота среди других котов.	1	Expert	0	Paducheva2004
С плохим первым впечатлением, ты можешь испортить сделку.	1	Machine	0	YandexCorpus
Если человек запоминает как решать какой то математический пример, но при этом не разбирается в истоках его решения и запоминает только алгоритм данной задачи.	0	Natural	Lexis|Syntax	CoRST
Теперь мы можем отнять это — и я хотел бы показать вам скорость, скорость изменения, как быстро они прошли.	0	Machine	Hallucination	TED
Они не встречали никакого сопротивления на своем пути.	1	Expert	0	Paducheva2013
Вани нигде не было.	1	Expert	0	Paducheva2013
Если такой материал уже имеется, то сможете ли вы его дополнить и написать более интереснее существующей статьи?	0	Expert	Morphology	USE7
Вы решили назвать своего нового ребенка?	0	Machine	Syntax	Tatoeba
Более того, осознание предоставляет нам уникальную возможность наблюдения за явлениями, описанными на страницах книг, в реальной жизни.	0	Natural	Lexis|Syntax	CoRST
Виной тому, мягко говоря, нестабильная политическая ситуация — в той же Колумбии много лет идет гражданская война, а часть территории страны вообще не контролируется федеральным правительством.	1	Expert	0	Paducheva2013
Том помог Мэри сложить одеяла.	1	Machine	0	Tatoeba
Том сказал, что чувствует себя счастливым.	1	Machine	0	Tatoeba
Курильщики больше остальных людей подвержены туберкулезу, заболевание которым несет за собой тяжелые последствия.	0	Natural	Lexis|Syntax	CoRST
Отвечая на экзаменационный вопрос, студент сказал: «Большой вклад в нашу устойчивость к болезням вносила эволюция самих возбудителей, направленных на минимизацию вреда хозяину».	0	Expert	Syntax	USE8
Быть убитому лекаpством – в наше вpемя уже не смешно.	1	Expert	0	Lutikova
В стихах Пушкина выражается уверенность и любовь к будущему России.	0	Natural	Syntax	Tseitlin
Получивший звание магистра теологии антонини стал наставником нового поколения выпускников колледжа при Ватикане, где преподавал более 10 лет (версию 2).	0	Machine	Hallucination	WikiMatrix
Я не застал Машу у себя.	1	Expert	0	Testelets
Собака Мурзик увидел пробку и захотел ее вытащить.	0	Natural	Syntax	Tseitlin
Я с автором согласна то, что молодёжь больше увлекается интернетом, чем книгами.	0	Expert	Syntax	USE8
Осад католиков в 1573 году был уничтожен по ошибке папы Римского.	1	Machine	0	WikiMatrix
Он вновь завершил нокаутом претендента в восьмом раунде.	0	Machine	Semantics	WikiMatrix
В небе находится неопознанный летающий объект.	1	Expert	0	Paducheva2004
Албанские экстремисты стремятся уничтожить всё, что в Косово и Метохии имеет какие-либо сербские признаки.	1	Expert	0	Paducheva2013
Частые припадки его болезни сделали из него совсем почти идиота.	1	Expert	0	Paducheva1996
В любом историческом романе присутствует художественный вымысел: реальные лица могут делать поступки, которые не подтверждает ни один исторический докумен.	0	Expert	Lexis	USE6
Ни одного депутата в парламент не могла провести.	1	Machine	0	WikiMatrix
А любить деньги значит осознавать тот факт, что деньги способны мобилизовать силы, придать стремлениям форму достижений и, более того, споспешествуют равному обмену этих достижений.	0	Natural	Morphology	CoRST
Во вторник крепость была окружена противником.	1	Expert	0	Testelets
Откуда произошло название уезда Икома (生駒郡) в провинции Ямато, где находились потомки Фудзивары-но Фусасаки?	1	Machine	0	WikiMatrix
Ну, что же, если хотите жить на свободе, идите, я дам вам волю.	1	Expert	0	Seliverstova
Для достижения желаемого ключевым является одно условие: соблюдение государством принципов правозаконности.	0	Natural	Morphology	CoRST
Уважая судебные процедуры государства Катар, наши адвокаты подадут апелляцию с целью пересмотра принятого решения.	1	Expert	0	Rusgram
Человечество следующего столетия будет знать больше, чем знает сейчас.	0	Natural	Syntax	CoRST
Ассортимент продукции, представленный на нашем сайте, необычайно широк.	1	Expert	0	USE5
А смерть, которую Олег видел собственными глазами, была обманом.	1	Expert	0	Paducheva2004
Он по жизни, так что эта ситуация тоже не будет исключением, ни на что внимания не обращает.	0	Expert	Syntax	Rusgram
Уже дважды приходил участковый и спрашивал, где мой иностранец.	0	Expert	Syntax	Testelets
Хотя у меня возникали некоторые сомнения, он всегда говорил очень убедительно.	1	Expert	0	Testelets
Том до сих пор ждет вас внизу.	1	Machine	0	Tatoeba
Все валюты будут конвертироваться в доллары США в течение каждого периода гонки.	1	Machine	0	YandexCorpus
Ты обо мне хоть раз вспоминала?	1	Expert	0	Paducheva1996
Увидев поздно ночью свет в окне Александры, мне стало не по себе.	0	Expert	Syntax	USE8
Можно подумать, что ты этим довольна.	1	Expert	0	Paducheva2013
Когда же герои хотят, чтобы их случайно не подслушали милиционеры на улице, то переходят с фирменно кубинского аглицкого на иностранный французистый.	1	Expert	0	Paducheva2013
Два механизма сплелись в один, образуя подобие низкого колченогого стула, из брюха которого болталась пара лопнутых пружин – боевые манипуляторы.	0	Expert	Morphology	USE7
Например, если человек стойкий характером, всегда добивается цели, то это важно показать, вложить в какую нибудь часть лица.	0	Natural	Lexis|Syntax	CoRST
Блог писателя — это отдельная часть его жизни, и обычно она по-настоящему интересна тем, кто хорошо знаком с его произведениями.	1	Expert	0	USE5
А я думал, что он, к счастью, еще здесь.	0	Expert	Semantics	Paducheva1996
Говорят, что он собирается подать в отставку, но это, может быть, и неправда.	1	Expert	0	Testelets
Поскольку поле нестабильности угрожает погрузиться в комнату Ниссы, за ней появляется дверь, и пятый доктор говорит ей пройти через нее.	1	Machine	0	WikiMatrix
Рокуэлл был не первым из семьи Гордируен, который попал в Биллборд Hot 100 как музыкальный исполнитель.	0	Machine	Syntax	WikiMatrix
Бери какую-нибудь из этих книг.	1	Expert	0	Seliverstova
Я уверен, что он наверное прав.	0	Expert	Semantics	Paducheva1996
Предварительная экспертиза подтвердила результаты замеров радиоактивного пятна в Константиновке.	1	Machine	0	WikiMatrix
Где он дал согласие быть прописанному?	0	Expert	Syntax	Lutikova
Вдали грузинские деревни казались прекрасными садами, а вблизи я увидел несколько бедных саклей.	0	Expert	Semantics	Seliverstova
Согласно плана в качестве итоговой работы мы писали рецензию на недавно прочитанную книгу.	0	Expert	Syntax	USE8
На полу был постелен маленький коверчик.	0	Natural	Morphology	Tseitlin
Когда он с кем-то едет в экспедицию, я спокойна.	0	Expert	Semantics	Seliverstova
Пассажиры приглашаются в салон.	1	Expert	0	Paducheva1996
Он объясняет начальству свое отсутствие.	1	Expert	0	Paducheva2004
Иван принял решение пойти на встречу одному.	0	Expert	Syntax	Testelets
Китайские товары они везде.	0	Natural	Syntax	CoRST
Дети на день рождения смеются.	1	Machine	0	YandexCorpus
Зиму пришлось выдавать себя за ребенка с редким кожным заболеванием, в том числе у девочки.	0	Machine	Hallucination	WikiMatrix
Том дал мне деньги и советы.	1	Machine	0	Tatoeba
Я знаю это от Ивана.	1	Expert	0	Paducheva2004
Музей Пастернака есть в Переделкине.	1	Expert	0	Paducheva2013
Он когда-то учился в музыкальной школе.	1	Expert	0	Paducheva1996
Супруги из Канады назвали дочь в честь любимой собаки канадцами собачки по имени Шарик .	0	Machine	Hallucination	WikiMatrix
Арбитражный суд согласился под этим выводом.	0	Expert	Syntax	Testelets
Прибор научился сам звонить в звоночек.	1	Expert	0	Lutikova
Когда она попала в дом Кабанихи, она не находит себе место.	0	Natural	Lexis	Tseitlin
Дети в школе на 9 мая рассказывали про своих прадедушек, которые прошли возвращение из плена, много перенеся.	0	Expert	Syntax	Testelets
Том сказал мне, что он боится.	1	Machine	0	Tatoeba
Давайте посмотрим, как это выглядит с экономической точки зрения.	1	Expert	0	Rusgram
"Эксперты объяснили, почему индекс ""политической диктатуры"" не учитывает политику в рамках навязывания позиций лидеров."	1	Machine	0	WikiMatrix
Он близко наклоняется к ней и с улыбкой говорит ей что-то.	1	Expert	0	Seliverstova
Ждите, пока свет остановит движение.	1	Machine	0	TED
Я останусь здесь, пока ты не вернешься.	1	Machine	0	Tatoeba
Исходный код программы требовал доработки.	1	Expert	0	USE5
Они могут прыгать удивительно далеко (несколько сантиметров).	1	Machine	0	YandexCorpus
Чем дальше путники уходили в лес, тем больше препятствий им попадалось: особенно мешали колючие тернии, цеплявшиеся за одежду.	0	Expert	Lexis	USE6
Обещаю тебе прийти в два.	1	Expert	0	Paducheva1996
Вообще он замечательный город, я очень люблю там бывать.	0	Expert	Syntax	Rusgram
В 1950 г. на старом месте построили современную многофункциональную арену с 22 000 зрителями.	1	Machine	0	WikiMatrix
Немного поодаль лежал еще один раненый.	1	Expert	0	Seliverstova
Король Хуссейн не выбрал преемником Хасана.	0	Expert	Semantics	Paducheva2004
Туристическая фирма обязана предоставить потребителю информацию о своей государственной регистрации и наименовании зарегистрировавшего её органа.	1	Expert	0	USE5
По этой причине оно является предметом исследований.	1	Machine	0	WikiMatrix
Ночь была дождливая и темна.	0	Expert	Syntax	USE8
А вы ноктюрн сыграть могли бы?	1	Expert	0	Paducheva2013
Как готов поклясться Иван, изменения необходимы.	0	Expert	Semantics	Paducheva1996
Пригласите этого свидетеля принять у него присягу.	0	Expert	Syntax	Testelets
После сурового выговора от отца Нергал получил приказ отправляться в Нижний мир один, вооруженный лишь советами родителя.	1	Expert	0	Lutikova
Индейцы — общее название коренного населения Америки.	1	Expert	0	USE5
Ихние дети, Валентин и Ирка, всегда целовали маму Раю, если приходили в гости.	0	Expert	Morphology	USE7
Люблю ехать из дачи.	0	Natural	Syntax	Tseitlin
Вообще-то я сейчас работаю над проектом, но сегодня я решил немного отвлечься.	1	Expert	0	Seliverstova
Чтобы человеку, владеющему иностранным языком, научиться свободно общаться с носителями этого языка, ему необходимо преодолеть языковой барьер.	1	Expert	0	USE5
Он дал мне некоторое представление о случившемся.	1	Expert	0	Seliverstova
Это был первый раз, когда он увидел их должным образом после того, как сбежал из хранилища.	1	Machine	0	YandexCorpus
Она неправильно приняла это известие.	0	Expert	Semantics	Seliverstova
Поодалъ от сломанной коробочки лежала ее крышка.	0	Expert	Semantics	Seliverstova
Он выбирает из двух зол меньшее.	1	Expert	0	Paducheva2004
Иван нарушил обещание встретиться с нами самому.	1	Expert	0	Testelets
Боюсь, мне не хватит на это времени.	1	Expert	0	Paducheva1996
Бензин кончился у села Покров.	1	Expert	0	Seliverstova
С этих пор на их дом опустилась тайна, то есть тишина.	1	Expert	0	USE7
Данные были собраны с помощью социологический опросов.	0	Natural	Syntax	CoRST
Она уже задумывается о будущем.	1	Expert	0	Paducheva1996
Она одевается со вкусом.	1	Expert	0	Paducheva1996
На Политбюро 17 октября 1987 года Горбачев снова и весьма определенно высказался на эту тему.	1	Expert	0	Testelets
Ты взяла мне одну бутылку молока или две?	1	Expert	0	Seliverstova
Дорнан умер во время работы в музыкальной группе Sons of Jim.	1	Machine	0	WikiMatrix
Окна смотрят на юг.	1	Expert	0	Paducheva2004
Сомневаюсь, чтобы не выданные Жанне деньги возвратились в казну.	1	Expert	0	Rusgram
Брат надеется на то, что поступит в университет.	1	Expert	0	Testelets
Ученые нашли высокий коэффициент полезного действия при применении двигателей различных типов.	1	Machine	0	WikiMatrix
Я не принимаю, что я вел себя непорядочно.	0	Expert	Semantics	Seliverstova
По приезду в санаторий мы тут же созвонились с родными, сообщив приятную новость.	0	Expert	Syntax	USE8
Он схватил ее в объятия.	1	Expert	0	Seliverstova
Это была практика того дня, когда кузнецы строили инструменты по заказу для клиентов.	0	Machine	Lexis	YandexCorpus
Он мне посветил фонариком.	1	Expert	0	Paducheva1996
Изобретатель первой электронной книги не получил широкого согласия.	0	Machine	Lexis	WikiMatrix
Возьми с меня плед, мне жарко.	0	Expert	Semantics	Seliverstova
Мне хотелось сказать огромное спасибо композитору за музыку, который написал это чудесное, по-настоящему гениальное произведение.	0	Expert	Syntax	USE8
Между тем из здания выбежали солдаты, приказ которым выдвигаться на позицию отдал командир.	0	Expert	Syntax	Lutikova
Михаил Бабич вступил в должность министра занятости Белоруссии 5 апреля.	1	Machine	0	WikiMatrix
Я отдал книгу Ивану газету.	0	Expert	Syntax	Testelets
Она быстро усвоила его приемы работы на станке.	1	Expert	0	Seliverstova
Для прохождения порога следует придерживаться правой стороны до соединения двух параллельных потоков.	1	Machine	0	WikiMatrix
В зале есть иностранцы.	1	Expert	0	Paducheva2013
Это известие лишает меня сна.	1	Expert	0	Paducheva1996
Он дал мне пощечину.	1	Expert	0	Seliverstova
Князь Андрей в своем стремлении к духовному совершенству совершает немало ошибок и осуждал себя за них гораздо больше других.	0	Expert	Syntax	USE8
Слезливый гуманизм знаком каждому, а нам нужен реальный, помогающий и поддерживающий.	1	Expert	0	USE5
Он молча посмотрел на нее, как будто что-нибудь взвешивая.	0	Expert	Semantics	Seliverstova
Надо всем стоял, как гора, роковой и неразрешимый вопрос: чем кончится у отца с братом Дмитрием пред этою страшною женщиной?	1	Expert	0	Testelets
Согласно действующим в торговле правилам, по истечению срока годности продукты должны быть сняты с продажи.	0	Expert	Syntax	USE8
Тут рядом с нами есть деревушка Глебово, вот туда мы и будем ходить, там такие хорошие горки.	1	Expert	0	Seliverstova
Студентов первого курса включили в список?	0	Expert	Syntax	Testelets
Мы обеспечиваем прозрачность программы реализации, определяем риски, предоставляем возможность сравнения финансовых результатов альтернативных проектов.	1	Machine	0	YandexCorpus
Видно было, что по ней давно уже не ходили люди.	1	Expert	0	Paducheva2004
Поэтому целью моей работы является попытка понять и определить, кто на самом деле оставил след на историческом развитии России и был ли он оставлен вообще.	0	Natural	Syntax	CoRST
На это обстоятельство кое-кем намекалось.	1	Expert	0	Testelets
И я размышлял о том, что все, что сейчас происходит, что тянется так мучительно, все получит свое завершение.	1	Expert	0	Seliverstova
Я увидел, как Том поднялся на поезд.	1	Machine	0	Tatoeba
Он встал, медленно, с нарочито-печальным, покаянным лицом надел пальто, взял котомку.	1	Expert	0	Seliverstova
Вполне можно ожидать, что результаты этой мыслительной деятельности кремлевских экспертов окажутся, мягко говоря, нестандартными.	1	Expert	0	Paducheva2013
Топологические описания : Не является применимым ко многим случаям употребления.	0	Natural	Syntax	CoRST
Всего за команду забил 29 шайб в 43 матчах.	1	Machine	0	WikiMatrix
И вручил мне обещанную купюру, которая позволила нам всю неделю мазать масло на хлеб.	1	Expert	0	Testelets
Она грела руки рядом с батареей.	0	Expert	Semantics	Seliverstova
Этот на был очень тяжелым.	0	Expert	Syntax	Testelets
При этом он не рассматривался в качестве результата насильственной революции.	0	Natural	Syntax	CoRST
В 1983 году основал компанию Bachman Information Systems, которая разработала линию программного обеспечения с помощью компьютера (CASE).	1	Machine	0	WikiMatrix
В Хочелаге вновь высадился французский исследователь Жак Картье, назвав это место Монреалем.	1	Machine	0	WikiMatrix
Вчера я смогла весь день работать.	1	Expert	0	Seliverstova
Я согласен с вашим советом, но, к сожалению, не могу им воспользоваться.	1	Expert	0	Seliverstova
Я не обещаю вернуться.	1	Expert	0	Paducheva2013
И к тому времени как они подрастают и понимают, насколько пагубная эта привычка им становится очень сложно бросить курить.	0	Natural	Morphology	CoRST
Записку и веточку она положила около него.	1	Expert	0	Seliverstova
Половина детей были больная.	0	Expert	Syntax	Testelets
Для большинства серий, производство в отрасли миндаль в Денвере и Сан-Франциско составило менее десяти миллионов штук в год.	0	Machine	Syntax	YandexCorpus
Он сейчас не спит на диване, а сидит за компьютером.	1	Expert	0	Paducheva2013
Левое крыло состоялось из двадцати эскадронов кавалерии.	0	Machine	Morphology	WikiMatrix
Его старшая дочь, Линдсей, является ребенком с особыми потребностями с редкой формой эпилепсии, тяжелым припадковым расстройством.	0	Machine	Lexis	WikiMatrix
Иногда к ней приходит кто-нибудь из ее друзей.	1	Expert	0	Seliverstova
В деревне имеется группа самопомощи.	1	Machine	0	WikiMatrix
Куда, ты говоришь, он девался?	1	Expert	0	Testelets
Подъезжая к сией станции и глядя на природу в окно, у меня слетела шляпа.	0	Expert	Syntax	Testelets
Сезон борьбы за чемпионство НХЛ начался с выступления команды из США.	1	Machine	0	WikiMatrix
Увидал, что у санитара нет сапог ― велел дать.	1	Expert	0	USE7
Он жаждает бурь и приключений.	0	Natural	Morphology	Tseitlin
Около постели стояла зажженная свеча.	1	Expert	0	Seliverstova
Наше войско дружным нападением решило дело.	1	Expert	0	Paducheva2004
Книгу о доказательствах бытия Бога написали соратники Николая Кузанского.	1	Machine	0	WikiMatrix
Тем не менее судьбы героев романа «Отцы и дети» продолжают возбуждать в современном читателе подлинный неподдельный интерес.	0	Expert	Lexis	USE6
Кто находил этот кошелек?	1	Expert	0	Paducheva1996
Обвинив во всем сотрудниц, он одну уволил, а другой объявил выговор.	1	Expert	0	Testelets
Просто так народ не будет не любить, это же очевидно.	1	Expert	0	Rusgram
Безграничное общение можно оставаться на связи, даже если ты находишься в другом городе или за границей, единственным препятствием может оказаться трафик и стоимость Интернета.	0	Natural	Syntax	CoRST
Как только мы приехали домой, мама сразу же начала варить уху.	1	Natural	0	Tseitlin
Я особенно не удивился.	1	Expert	0	Paducheva2013
Хотел бы ты знать о том, почему молодое поколение стремится совмещать работу и обучение в вузе?	0	Natural	Syntax	CoRST
Если интенсивность рождаемости среди женщин этого возраста сохранится и далее, то на каждый процент сокращения численности их самих, сократится и число рождений в стране.	0	Natural	Lexis|Syntax	CoRST
Примерно у половины пациентов наблюдается гиперсексуальное поведение, чаще у мужчин.	1	Machine	0	WikiMatrix
В конференц-зале прошёл короткий брифинг по итогам переговоров.	0	Expert	Lexis	USE6
Современная молодежь для физического самосовершенствования выбирают фитнесцентры по месту.	0	Expert	Syntax	USE8
Переплыв начался 5 августа, в 11:00 в местном времени.	0	Machine	Syntax	WikiMatrix
Прямая и отрезок пересекаются.	1	Expert	0	Testelets
По возвращению в Петербург Толя отказался ехать домой сразу из аэропорта.	0	Expert	Syntax	USE8
"У нас есть лозунг ""За здорового советского старика!"""	1	Expert	0	Paducheva1996
У въезда в город стояла разбитая машина.	1	Expert	0	Seliverstova
Эти препараты сейчас нашлись.	1	Expert	0	Paducheva2004
Мы не получили письмо.	1	Expert	0	Paducheva2013
Подожди, я заканчиваю письмо.	1	Expert	0	Paducheva2004
В саду и в комнате было так тихо, что слышалось, как за окном быстро прошумит крыльями ласточка.	1	Expert	0	Paducheva1996
Обязательным требованием для получения диплома о высшем образовании является прохождение производственной практики.	1	Expert	0	USE5
После ее слов у меня опять появилась надежда.	1	Expert	0	Seliverstova
Я уверен, что он несомненно прав.	1	Expert	0	Paducheva1996
Я не разбивал чашки.	1	Expert	0	Paducheva2013
Твои книги мне не нужны.	1	Expert	0	Paducheva2013
Калинга — диалектный континуум провинции Калинга на Филиппинах, на котором говорит народ Игоро, рядом с Илокано.	1	Machine	0	WikiMatrix
Республиканский национальный комитет (RNC) — политический комитет США, являющийся национальным лидером Республиканской партии Соединенных Штатов.	1	Machine	0	WikiMatrix
Возникшее чувство вины увеличило ее страдания.	1	Expert	0	Paducheva2004
"Я видел по телевизору ""Галатею""."	1	Expert	0	Paducheva1996
Пишите рассказы, встречайте поезда дальнего следования, смейтесь, сочувствуйте страждущим.	1	Expert	0	Paducheva1996
В отдалении показался человек.	0	Expert	Semantics	Seliverstova
Никогда не знавшая семейного уюта Алена пригрелась возле Нины Карповны, как бездомный котенок.	1	Expert	0	Seliverstova
Никому не было холодно.	1	Expert	0	Testelets
Он вспомнил, как ее зовут.	1	Expert	0	Paducheva2004
Мальчик Арман-до был разведчиком у партизанов.	0	Natural	Morphology	Tseitlin
Мы с Томом оба кивнули с согласия.	0	Machine	Lexis	Tatoeba
Ну, к сожалению, у меня так много рекламы вигры, что твоя электронная почта потеряна.	0	Machine	Hallucination	TED
Я не читаю газет.	1	Expert	0	Mitrenina
Руководитель серьёзного проекта, в котором принимают участие сотни людей, должен быть глубокой и цельной личностью.	1	Expert	0	USE5
Те, кто с лёгкостью осваивает материал, вынужден ждать, пока с ним справятся отстающие.	0	Expert	Syntax	USE8
Тогда же сам снял короткий фильм, в котором были сыграны песни из этой пластинки.	1	Machine	0	WikiMatrix
Курс на день с начала лета.	1	Machine	0	WikiMatrix
По окончанию гастролей у музыкантов было уже довольно много идей для записи нового альбома.	0	Expert	Syntax	USE8
И сам выбрал ему имя ― Амир, что переводится как «повелитель».	1	Expert	0	Rusgram
У меня есть гордость.	1	Expert	0	Seliverstova
Таня обрадовалась, что никому ничего не надо объяснять, и опять пошла шататься без цели и без смысла.	1	Expert	0	Paducheva2013
Через одно поколение Интернет из зарождающейся информационной системы стало самым распространённым способом получения информации.	0	Natural	Syntax	CoRST
На одном из верхних этажей здания в это время находилась уборщица, которая и предотвратила пожар.	1	Expert	0	Paducheva2004
Свет — главный регулятор биологических ритмов, и уровень мелатонина напрямую зависит от того, что темно ли вокруг нас или светло.	0	Expert	Syntax	USE8
Он дышит этим ураном, когда он идет, так что он похож на свечу.	0	Machine	Hallucination	TED
На каждой странице осталось по кляксе.	1	Expert	0	Rusgram
Удачливый охотник окружён всеобщим почётом: нет большей чести, чем накормить мясом всю деревню.	1	Expert	0	USE5
Он остался очень доволен своей неудачной остротой.	1	Expert	0	Paducheva1996
Я — это я, единственный, неповторимый, как и каждый живущий на земле человек.	1	Expert	0	Seliverstova
На следующий день было объявлено, что аэропорты работают на нормальной мощности.	1	Machine	0	WikiMatrix
Гулко пришлепывая сандалиями, взвилась на дороге пыль.	0	Expert	Syntax	USE8
Муж Марии воображает себя гением.	1	Expert	0	Paducheva2013
Он называл соседа гусаком.	1	Expert	0	Paducheva1996
Мать дала ему свою необыкновенную красоту, а отец — исключительную физическую силу.	1	Expert	0	Seliverstova
Это серьезная и глубокая брошюра, и читать ее быстро я не могу.	0	Expert	Semantics	Paducheva2004
Лингвистика не теряет не только своеобразия своих методов, но и щедро делится ими со смежными науками.	0	Expert	Syntax	USE8
В библиотеке всегда кто-нибудь сидит.	1	Expert	0	Seliverstova
Сейчас модно оформлять внутренний интерьер ресторанов объёмными голографическими картинами для увеличения пространства и придания глубины помещению.	0	Expert	Lexis	USE6
Невозможно, пишет Линке, «не восхищаться его плохим эланом, его мужеством и упорностью».	1	Machine	0	WikiMatrix
Следует отметить, что он показывает необходимость экономической свободы, ведь основным препятствием развития многих стран мира все ещё является излишнее вмешательство государства в экономику.	0	Natural	Syntax	CoRST
